Stock,URL
MOONGIPASEC,https://www.bseindia.com/stock-share-price/Moongipa-Securities-Ltd/MOONGIPASEC/539199
SATIA,https://www.bseindia.com/stock-share-price/Satia-Industries-Ltd/SATIA/539201
GVBL,https://www.bseindia.com/stock-share-price/Genomic-Valley-Biotech-Ltd/GVBL/539206
GARMNTMNTR,https://www.bseindia.com/stock-share-price/Garment-Mantra-Lifestyle-Ltd/GARMNTMNTR/539216
SRESTHA,https://www.bseindia.com/stock-share-price/Srestha-Finvest-Ltd/SRESTHA/539217
SAUMYA,https://www.bseindia.com/stock-share-price/Saumya-Consultants-Ltd/SAUMYA/539218
MUL,https://www.bseindia.com/stock-share-price/Mauria-Udyog-Ltd/MUL/539219
MISHKA,https://www.bseindia.com/stock-share-price/Mishka-Exim-Ltd/MISHKA/539220
SPORTKING,https://www.bseindia.com/stock-share-price/Sportking-India-Ltd/SPORTKING/539221
GROWINGTON,https://www.bseindia.com/stock-share-price/Growington-Ventures-India-Ltd/GROWINGTON/539222
AMBITION,https://www.bseindia.com/stock-share-price/Ambition-Mica-Ltd/AMBITION/539223
HCKKVENTURE,https://www.bseindia.com/stock-share-price/HCKK-Ventures-Ltd/HCKKVENTURE/539224
RUDRA,https://www.bseindia.com/stock-share-price/Rudra-Global-Infra-Products-Ltd/RUDRA/539226
LOYAL,https://www.bseindia.com/stock-share-price/Loyal-Equipments-Ltd/LOYAL/539227
GGPL,https://www.bseindia.com/stock-share-price/Gala-Global-Products-Ltd/GGPL/539228
CHEMIESYNT,https://www.bseindia.com/stock-share-price/Chemiesynth-(Vapi)-Ltd/CHEMIESYNT/539230
BALKRISHNA,https://www.bseindia.com/stock-share-price/Balkrishna-Paper-Mills-Ltd/BALKRISHNA/539251
SCFL,https://www.bseindia.com/stock-share-price/Shyam-Century-Ferrous-Ltd/SCFL/539252
SURYAINDIA,https://www.bseindia.com/stock-share-price/Surya-India-Ltd/SURYAINDIA/539253
ADANITRANS,https://www.bseindia.com/stock-share-price/Adani-Transmission-Ltd/ADANITRANS/539254
STARDELTA,https://www.bseindia.com/stock-share-price/Star-Delta-Transformers-Ltd/STARDELTA/539255
AMRAFIN,https://www.bseindia.com/stock-share-price/Amrapali-Fincap-Ltd/AMRAFIN/539265
DRHABEEB,https://www.bseindia.com/stock-share-price/Dr-Habeebullah-Life-Sciences-Ltd/DRHABEEB/539267
SYNGENE,https://www.bseindia.com/stock-share-price/Syngene-International-Ltd/SYNGENE/539268
PECOS,https://www.bseindia.com/stock-share-price/Pecos-Hotels-and-Pubs-Ltd/PECOS/539273
MSL,https://www.bseindia.com/stock-share-price/Mangalam-Seeds-Ltd/MSL/539275
KAYA,https://www.bseindia.com/stock-share-price/Kaya-Ltd/KAYA/539276
ALSTONE,https://www.bseindia.com/stock-share-price/Alstone-Textiles-(India)-Ltd/ALSTONE/539277
SYMBIOX,https://www.bseindia.com/stock-share-price/Symbiox-Investment-&-Trading-Company-Ltd/SYMBIOX/539278
ORTINLAABS,https://www.bseindia.com/stock-share-price/Ortin-Laboratories-Ltd/ORTINLAABS/539287
AVI,https://www.bseindia.com/stock-share-price/AVI-Polymers-Ltd/AVI/539288
AURUM,https://www.bseindia.com/stock-share-price/Aurum-PropTech-Ltd/AURUM/539289
BINDALAGRO,https://www.bseindia.com/stock-share-price/Oswal-Greentech-Ltd/BINDALAGRO/539290
OZONEWORLD,https://www.bseindia.com/stock-share-price/Ozone-World-Ltd/OZONEWORLD/539291
AKSPINTEX,https://www.bseindia.com/stock-share-price/A.K.-Spintex-Ltd/AKSPINTEX/539300
ARVSMART,https://www.bseindia.com/stock-share-price/Arvind-SmartSpaces-Ltd/ARVSMART/539301
POWERMECH,https://www.bseindia.com/stock-share-price/Power-Mech-Projects-Ltd/POWERMECH/539302
CANOPYFIN,https://www.bseindia.com/stock-share-price/Canopy-Finance-Ltd/CANOPYFIN/539304
RAMASTEEL,https://www.bseindia.com/stock-share-price/Rama-Steel-Tubes-Ltd/RAMASTEEL/539309
THINKINK,https://www.bseindia.com/stock-share-price/Thinkink-Picturez-Ltd/THINKINK/539310
UTISENSETF,https://www.bseindia.com/stock-share-price/UTI-S&P-BSE-SENSEX-ETF/UTISENSETF/539312
UTINIFTETF,https://www.bseindia.com/stock-share-price/UTI-NIFTY-50-ETF/UTINIFTETF/539313
UNIAUTO,https://www.bseindia.com/stock-share-price/Universal-Autofoundry-Ltd/UNIAUTO/539314
VETO,https://www.bseindia.com/stock-share-price/Veto-Switchgears-and-Cables-Ltd/VETO/539331
NAVKARCORP,https://www.bseindia.com/stock-share-price/Navkar-Corporation-Ltd/NAVKARCORP/539332
SHREEPUSHK,https://www.bseindia.com/stock-share-price/Shree-Pushkar-Chemicals-&-Fertilisers-Ltd/SHREEPUSHK/539334
GUJGAS,https://www.bseindia.com/stock-share-price/Gujarat-Gas-Ltd/GUJGAS/539336
WAAREE,https://www.bseindia.com/stock-share-price/Waaree-Technologies-Ltd/WAAREE/539337
SADBHIN,https://www.bseindia.com/stock-share-price/Sadbhav-Infrastructure-Project-Ltd/SADBHIN/539346
SALAUTO,https://www.bseindia.com/stock-share-price/Sal-Automotive-Ltd/SALAUTO/539353
POLYSPIN,https://www.bseindia.com/stock-share-price/Polyspin-Exports-Ltd/POLYSPIN/539354
PRITIKAUTO,https://www.bseindia.com/stock-share-price/Pritika-Auto-Industries-Ltd/PRITIKAUTO/539359
SML,https://www.bseindia.com/stock-share-price/Soni-Medicare-Ltd/SML/539378
KRISHNACAP,https://www.bseindia.com/stock-share-price/Krishna-Capital-and-Securities-Ltd/KRISHNACAP/539384
ACME,https://www.bseindia.com/stock-share-price/Acme-Resources-Ltd/ACME/539391
KCL,https://www.bseindia.com/stock-share-price/Kabra-Commercial-Ltd/KCL/539393
VISHALBL,https://www.bseindia.com/stock-share-price/Vishal-Bearings-Ltd/VISHALBL/539398
BELLACASA,https://www.bseindia.com/stock-share-price/Bella-Casa-Fashion-&-Retail-Ltd/BELLACASA/539399
MALLCOM,https://www.bseindia.com/stock-share-price/Mallcom-(India)-Ltd/MALLCOM/539400
PJL,https://www.bseindia.com/stock-share-price/Patdiam-Jewellery-Ltd/PJL/539401
VAL,https://www.bseindia.com/stock-share-price/Vaksons-Automobiles-Ltd/VAL/539402
SATIN,https://www.bseindia.com/stock-share-price/Satin-Creditcare-Network-Ltd/SATIN/539404
DITCO,https://www.bseindia.com/stock-share-price/Decorous-Investment-&-Trading-Co-Ltd/DITCO/539405
SWAGTAM,https://www.bseindia.com/stock-share-price/Swagtam-Trading-&-Services-Ltd/SWAGTAM/539406
GENCON,https://www.bseindia.com/stock-share-price/Generic-Engineering-Construction-and-Projects-Ltd/GENCON/539407
KUBERJI,https://www.bseindia.com/stock-share-price/Kuber-Udyog-Ltd/KUBERJI/539408
NEERAJ,https://www.bseindia.com/stock-share-price/Neeraj-Paper-Marketing-Ltd/NEERAJ/539409
MUZALI,https://www.bseindia.com/stock-share-price/Muzali-Arts-Ltd/MUZALI/539410
TEJNAKSH,https://www.bseindia.com/stock-share-price/Tejnaksh-Healthcare-Ltd/TEJNAKSH/539428
BRIPORT,https://www.bseindia.com/stock-share-price/Brilliant-Portfolios-Ltd/BRIPORT/539434
RFSL,https://www.bseindia.com/stock-share-price/Richfield-Financial-Services-Ltd/RFSL/539435
COFFEEDAY,https://www.bseindia.com/stock-share-price/Coffee-Day-Enterprises-Ltd/COFFEEDAY/539436
IDFCFIRSTB,https://www.bseindia.com/stock-share-price/IDFC-First-Bank-Ltd/IDFCFIRSTB/539437
BEARDSELL,https://www.bseindia.com/stock-share-price/Beardsell-Ltd/BEARDSELL/539447
INDIGO,https://www.bseindia.com/stock-share-price/InterGlobe-Aviation-Ltd/INDIGO/539448
IGCIL,https://www.bseindia.com/stock-share-price/IGC-Industries-Ltd/IGCIL/539449
SHK,https://www.bseindia.com/stock-share-price/S-H-Kelkar-and-Company-Ltd/SHK/539450
ARYAVAN,https://www.bseindia.com/stock-share-price/Aryavan-Enterprise-Ltd/ARYAVAN/539455
TFSL,https://www.bseindia.com/stock-share-price/Typhoon-Financial-Services-Ltd/TFSL/539468
PANORAMA,https://www.bseindia.com/stock-share-price/Panorama-Studios-International-Ltd/PANORAMA/539469
SHREEGANES,https://www.bseindia.com/stock-share-price/Shree-Ganesh-Biotech-(India)-Ltd/SHREEGANES/539470
GTV,https://www.bseindia.com/stock-share-price/GTV-Engineering-Ltd/GTV/539479
LICNETFN50,https://www.bseindia.com/stock-share-price/LIC-MF-EXCHANGE-TRADED-FUND--NIFTY-50/LICNETFN50/539480
PARIKSHA,https://www.bseindia.com/stock-share-price/Pariksha-Fin--Invest--Lease-Ltd/PARIKSHA/539481
LICNETFSEN,https://www.bseindia.com/stock-share-price/LIC-MF-EXCHANGE-TRADED-FUND--SENSEX/LICNETFSEN/539487
TFLL,https://www.bseindia.com/stock-share-price/Tirupati-Finlease-Ltd/TFLL/539488
GARBIFIN,https://www.bseindia.com/stock-share-price/Garbi-Finvest-Ltd/GARBIFIN/539492
ADHARSHILA,https://www.bseindia.com/stock-share-price/Adharshila-Capital-Services-Ltd/ADHARSHILA/539493
SMARTFIN,https://www.bseindia.com/stock-share-price/Smart-Finsec-Ltd/SMARTFIN/539494
RAJKOTINV,https://www.bseindia.com/stock-share-price/Rajkot-Investment-Trust-Ltd/RAJKOTINV/539495
ADCON,https://www.bseindia.com/stock-share-price/Adcon-Capital-Services-Ltd/ADCON/539506
QUINT,https://www.bseindia.com/stock-share-price/Quint-Digital-Media-Ltd/QUINT/539515
HDFCNIFETF,https://www.bseindia.com/stock-share-price/HDFC-Nifty-ETF/HDFCNIFETF/539516
SXETF,https://www.bseindia.com/stock-share-price/HDFC-Sensex-ETF---Open-Ended-Traded-Fund/SXETF/539517
UDAYJEW,https://www.bseindia.com/stock-share-price/Uday-Jewellery-Industries-Ltd/UDAYJEW/539518
MAYUKH,https://www.bseindia.com/stock-share-price/Mayukh-Dealtrade-Ltd/MAYUKH/539519
NAVIGANT,https://www.bseindia.com/stock-share-price/Navigant-Corporate-Advisors-Ltd/NAVIGANT/539521
GROVY,https://www.bseindia.com/stock-share-price/Grovy-India-Ltd/GROVY/539522
ALKEM,https://www.bseindia.com/stock-share-price/Alkem-Laboratories-Ltd/ALKEM/539523
LALPATHLAB,https://www.bseindia.com/stock-share-price/Dr.-Lal-PathLabs-Ltd/LALPATHLAB/539524
SCTL,https://www.bseindia.com/stock-share-price/Suncare-Traders-Ltd/SCTL/539526
CREATIVE,https://www.bseindia.com/stock-share-price/Creative-Castings-Ltd/CREATIVE/539527
AAYUSH,https://www.bseindia.com/stock-share-price/Aayush-Food-and-Herbs-Ltd/AAYUSH/539528
ELITECON,https://www.bseindia.com/stock-share-price/Elitecon-International-Ltd/ELITECON/539533
LUXIND,https://www.bseindia.com/stock-share-price/Lux-Industries-Ltd/LUXIND/539542
VALLEY,https://www.bseindia.com/stock-share-price/Valley-Magnesite-Company-Ltd/VALLEY/539543
ABHIINFRA,https://www.bseindia.com/stock-share-price/Abhishek-Infraventures-Ltd/ABHIINFRA/539544
APOORVA,https://www.bseindia.com/stock-share-price/Apoorva-Leasing-Finance-and-Investment-Company-Ltd/APOORVA/539545
BNL,https://www.bseindia.com/stock-share-price/Beekay-Niryat-Ltd/BNL/539546
NH,https://www.bseindia.com/stock-share-price/Narayana-Hrudayalaya-Ltd/NH/539551
FMEC,https://www.bseindia.com/stock-share-price/F-Mec-International-Financial-Services-Ltd/FMEC/539552
DDIL,https://www.bseindia.com/stock-share-price/Deep-Diamond-India-Ltd/DDIL/539559
ABHIJIT,https://www.bseindia.com/stock-share-price/Abhijit-Trading-Company-Ltd/ABHIJIT/539560
REMLIFE,https://www.bseindia.com/stock-share-price/Remedium-Lifecare-Ltd/REMLIFE/539561
AARNAV,https://www.bseindia.com/stock-share-price/Aarnav-Fashions-Ltd/AARNAV/539562
SIPTL,https://www.bseindia.com/stock-share-price/Sharanam-Infraproject-and-Trading-Ltd/SIPTL/539584
SHIVA,https://www.bseindia.com/stock-share-price/Shivansh-Finserve-Ltd/SHIVA/539593
MISHTANN,https://www.bseindia.com/stock-share-price/Mishtann-Foods-Ltd/MISHTANN/539594
JSLHISAR,https://www.bseindia.com/stock-share-price/Jindal-Stainless-(Hisar)-Ltd/JSLHISAR/539597
ORACLECR,https://www.bseindia.com/stock-share-price/Oracle-Credit-Ltd/ORACLECR/539598
KEL,https://www.bseindia.com/stock-share-price/Kotia-Enterprises-Ltd/KEL/539599
CHAMAK,https://www.bseindia.com/stock-share-price/Chamak-Holdings-Ltd/CHAMAK/539600
BLUECLOUDS,https://www.bseindia.com/stock-share-price/Blue-Cloud-Softech-Solutions-Ltd/BLUECLOUDS/539607
AINFRA,https://www.bseindia.com/stock-share-price/A-Infrastructure-Ltd/AINFRA/539620
BCLENTERPR,https://www.bseindia.com/stock-share-price/BCL-Enterprises-Ltd/BCLENTERPR/539621
PRECAM,https://www.bseindia.com/stock-share-price/Precision-Camshafts-Ltd/PRECAM/539636
BVL,https://www.bseindia.com/stock-share-price/Blueblood-Ventures-Ltd/BVL/539637
TEAMLEASE,https://www.bseindia.com/stock-share-price/TeamLease-Services-Ltd/TEAMLEASE/539658
VIDLI,https://www.bseindia.com/stock-share-price/Vidli-Restaurants-Ltd/VIDLI/539659
BESTAGRO,https://www.bseindia.com/stock-share-price/Best-Agrolife-Ltd/BESTAGRO/539660
ACEMEN,https://www.bseindia.com/stock-share-price/Ace-Men-Engg-Works-Ltd/ACEMEN/539661
BFLAFL,https://www.bseindia.com/stock-share-price/BFL-Asset-Finvest-Ltd/BFLAFL/539662
RCL,https://www.bseindia.com/stock-share-price/Radhagobind-Commercial-Ltd/RCL/539673
QUICKHEAL,https://www.bseindia.com/stock-share-price/Quick-Heal-Technologies-Ltd/QUICKHEAL/539678
KAPILRAJ,https://www.bseindia.com/stock-share-price/Kapil-Raj-Finance-Ltd/KAPILRAJ/539679
GANGAPHARM,https://www.bseindia.com/stock-share-price/Ganga-Pharmaceuticals-Ltd/GANGAPHARM/539680
DAL,https://www.bseindia.com/stock-share-price/Dynamic-Archistructures-Ltd/DAL/539681
LUCENT,https://www.bseindia.com/stock-share-price/Lucent-Industries-Ltd/LUCENT/539682
SHIVKAMAL,https://www.bseindia.com/stock-share-price/Shivkamal-Impex-Ltd/SHIVKAMAL/539683
KPEL,https://www.bseindia.com/stock-share-price/K.P.-Energy-Ltd/KPEL/539686
IFINSER,https://www.bseindia.com/stock-share-price/Interactive-Financial-Services-Ltd/IFINSER/539692
HILIKS,https://www.bseindia.com/stock-share-price/Hiliks-Technologies-Ltd/HILIKS/539697
GOKULAGRO,https://www.bseindia.com/stock-share-price/Gokul-Agro-Resources-Ltd/GOKULAGRO/539725
FREDUN,https://www.bseindia.com/stock-share-price/Fredun-Pharmaceuticals-Ltd/FREDUN/539730
SIMBHALS,https://www.bseindia.com/stock-share-price/Simbhaoli-Sugars-Ltd/SIMBHALS/539742
RELICAB,https://www.bseindia.com/stock-share-price/Relicab-Cable-Manufacturing-Ltd/RELICAB/539760
MODCL,https://www.bseindia.com/stock-share-price/Modern-Converters-Ltd/MODCL/539762
MNIL,https://www.bseindia.com/stock-share-price/Mega-Nirman-and-Industries-Ltd/MNIL/539767
ADVIKCA,https://www.bseindia.com/stock-share-price/Advik-Capital-Ltd/ADVIKCA/539773
LICNFNHGP,https://www.bseindia.com/stock-share-price/LIC-MF-Exchange-Traded-Fund--NIFTY-100/LICNFNHGP/539784
PDMJEPAPER,https://www.bseindia.com/stock-share-price/Pudumjee-Paper-Products-Ltd/PDMJEPAPER/539785
HCG,https://www.bseindia.com/stock-share-price/HealthCare-Global-Enterprises-Ltd/HCG/539787
KDML,https://www.bseindia.com/stock-share-price/Khemani-Distributors-&-Marketing-Ltd/KDML/539788
UMIYA,https://www.bseindia.com/stock-share-price/Umiya-Tubes-Ltd/UMIYA/539798
BHARATWIRE,https://www.bseindia.com/stock-share-price/Bharat-Wire-Ropes-Ltd/BHARATWIRE/539799
CHDCHEM,https://www.bseindia.com/stock-share-price/CHD-Chemicals-Ltd/CHDCHEM/539800
INFIBEAM,https://www.bseindia.com/stock-share-price/Infibeam-Avenues-Ltd/INFIBEAM/539807
LELAVOIR,https://www.bseindia.com/stock-share-price/LE-Lavoir-Ltd/LELAVOIR/539814
MUDRA,https://www.bseindia.com/stock-share-price/Mudra-Financial-Services-Ltd/MUDRA/539819
SUPERIOR,https://www.bseindia.com/stock-share-price/Superior-Finlease-Ltd/SUPERIOR/539835
RPEL,https://www.bseindia.com/stock-share-price/Raghav-Productivity-Enhancers-Ltd/RPEL/539837
FRANKLIN,https://www.bseindia.com/stock-share-price/Franklin-Leasing-and-Finance-Ltd/FRANKLIN/539839
LANCER,https://www.bseindia.com/stock-share-price/Lancer-Container-Lines-Ltd/LANCER/539841
NINSYS,https://www.bseindia.com/stock-share-price/NINtec-Systems-Ltd/NINSYS/539843
EQUITAS,https://www.bseindia.com/stock-share-price/Equitas-Holdings-Ltd/EQUITAS/539844
HALDER,https://www.bseindia.com/stock-share-price/Halder-Venture-Ltd/HALDER/539854
THYROCARE,https://www.bseindia.com/stock-share-price/Thyrocare-Technologies-Ltd/THYROCARE/539871
BAJAJHCARE,https://www.bseindia.com/stock-share-price/Bajaj-Healthcare-Ltd/BAJAJHCARE/539872
UJJIVAN,https://www.bseindia.com/stock-share-price/Ujjivan-Financial-Services-Ltd/UJJIVAN/539874
RSDFIN,https://www.bseindia.com/stock-share-price/RSD-Finance-Ltd/RSDFIN/539875
CROMPTON,https://www.bseindia.com/stock-share-price/Crompton-Greaves-Consumer-Electricals-Ltd/CROMPTON/539876
PILANIINVS,https://www.bseindia.com/stock-share-price/Pilani-Investment-and-Industries-Corporation-Ltd/PILANIINVS/539883
DARSHANORNA,https://www.bseindia.com/stock-share-price/Darshan-Orna-Ltd/DARSHANORNA/539884
